sku,Name,Brand,Categories,Wholesale,Retail,Description,Images,Length,Width,Height
UPH-422-033-A,ECLIPSE CHAIR,Caracole,Furniture > Living > Occasional Chairs,849,1698,"With soft curves and an enveloping silhouette, this chair beckons in a plush charcoal heathered velvet. The perfect companion to our Eclipse sofa, or standalone club chair, it features a slightly taller back and gently sloping arms for added comfort. A boxed kidney pillow in a grey and ivory ribbed fabric adds contrast and a tactile accent.","UPH-422-033-A-1.jpg,UPH-422-033-A-2.jpg,UPH-422-033-A-3.jpg,UPH-422-033-A-4.jpg,UPH-422-033-A-5.jpg",32.5W x 35D x 33.5H,,
UPH-422-034-A,LET IT STEEP,Caracole,Furniture > Living > Occasional Chairs,580,1160,"With the timeless appeal of velvet and gold, this occasional chair makes an ever-elegant statement. Gently sloping arms accentuate its sleek, angled profile, while providing a place for the elbows to rest. Fully upholstered in a cleanable cream-colored velvet, complemented by Sparkling Argent flared front legs dressed in a Whisper of Gold metal ferrules.","UPH-422-034-A-1.jpg,UPH-422-034-A-2.jpg,UPH-422-034-A-3.jpg,UPH-422-034-A-4.jpg,UPH-422-034-A-5.jpg,UPH-422-034-A-6.jpg",27W x 31D x 38.5H,,
UPH-422-035-A,SIDE PROFILE,Caracole,Furniture > Living > Occasional Chairs,720,1440,"With a gently curving profile, this chair offers an elegant take on the classic club chair. Its clean design features a tight back and loose seat cushion, beautifully tailored in a textured woven neutral fabric with a slight heathered effect. Flared wood feet in a Dark Chocolate finish add rich contrast and a note of distinction. Matching ottoman available.","UPH-422-035-A-1.jpg,UPH-422-035-A-2.jpg,UPH-422-035-A-3.jpg,UPH-422-035-A-4.jpg,UPH-422-035-A-5.jpg",31W x 36.5D x 37.5H,,
UPH-422-036-A,DUNE,Caracole,Furniture > Living > Occasional Chairs,460,920,"Fashion-forward in form and function, this small-scale accent chair is perfectly sized to accompany a dining table, desk or vanity. Elegantly dressed in a textured ivory woven fabric, it's cinched in the middle with a horizontal wood band in a Radiant Pearl finish. Its concave front apron detail provides a distinctive finishing touch, while hidden casters make it easy to move.","UPH-422-036-A-1.jpg,UPH-422-036-A-2.jpg,UPH-422-036-A-3.jpg,UPH-422-036-A-4.jpg,UPH-422-036-A-5.jpg",24W x 23.5D x 30H,,
UPH-422-037-A,ARCHIPELAGO CHAIR,Caracole,Furniture > Living > Occasional Chairs,799,1598,"Part of our Archipelago seating collection, this armchair introduces a relaxed sit with a refined aesthetic. Upholstered in a neutral twill fabric with a faux leather accent, this sheltering silhouette is elevated on an exposed Bourbon Glaze wood base with metal legs in a Deep Bronze finish. Collection also includes a right- and left arm-facing loveseat, and an armless chair.","UPH-422-037-A-1.jpg,UPH-422-037-A-2.jpg,UPH-422-037-A-3.jpg,UPH-422-037-A-4.jpg,UPH-422-037-A-5.jpg",40W x 37D x 28H,,
UPH-422-131-A,PITCH PERFECT CHAIR,Caracole,Furniture > Living > Occasional Chairs,735,1470,"Like our Pitch Perfect sofa, this sleek track arm style is elegantly defined by an exposed wood frame in a richly contrasting, Chocolate Truffle finish. Introduces a classic silhouette, finely tailored in a cream basketweave and accented with a kidney back pillow for added comfort.","UPH-422-131-A-1.jpg,UPH-422-131-A-2.jpg,UPH-422-131-A-3.jpg,UPH-422-131-A-4.jpg,UPH-422-131-A-5.jpg",29.5W x 38.5D x 32H,,
UPH-422-132-A,DORIAN,Caracole,Furniture > Living > Occasional Chairs,709,1418,"With a nod to traditionalism, this petite occasional chair mixes classic details with luxe materials for a look that's modern and of-the-moment. Its enveloping silhouette features a clean barrel-back with stylized roll arms, elevated by an exposed wood frame in a Dark Chocolate finish. Dressed in a fashion-forward, textured woven fabric, with slender legs accentuated by metal ferrules and Deep Bronze knuckles for a jewelry-like finishing touch.","UPH-422-132-A-1.jpg,UPH-422-132-A-2.jpg,UPH-422-132-A-3.jpg,UPH-422-132-A-4.jpg,UPH-422-132-A-5.jpg",30W x 28D x 31.5H,,
UPH-422-133-A,MYKONOS,Caracole,Furniture > Living > Occasional Chairs,609,1218,"A stylized take on the classic klismos chair, Mykonos brings a sturdy, yet seductive mix of Deep Bronze metal and a luxurious heathered velvet. An arched back plate lends an artful accent, complemented by an exposed wood frame in Bourbon Glaze with outward turning legs, capped in metal ferrules.","UPH-422-133-A-1.jpg,UPH-422-133-A-2.jpg,UPH-422-133-A-3.jpg,UPH-422-133-A-4.jpg,UPH-422-133-A-5.jpg",27W x 27D x 32H,,
UPH-422-231-A,MANTIS,Caracole,Furniture > Living > Occasional Chairs,1099,2198,"Melding the smoky sheen of metal and softness of velvet, the Mantis chair introduces a sleek curvilinear form with artistic appeal. Its tall back and cushioned seat appear to be suspended within a sculptural frame, composed of opposing and intersecting arcs joined at the front by upright legs.","UPH-422-231-A-1.jpg,UPH-422-231-A-2.jpg,UPH-422-231-A-3.jpg,UPH-422-231-A-4.jpg,UPH-422-231-A-5.jpg",28W x 35D x 41.75H,,
UPH-422-232-A,SINUOUS,Caracole,Furniture > Living > Occasional Chairs,820,1640,Inspired by art deco bentwood chairs this updated version features Smoke Stainless steel framework to support the plushly upholstered seating. Fabric is an exaggerated basket weave embroidery on a stre' linen like ground. The blending of modern casual with deco influence is an evolution in design inspired by the greats to create the greatness tomorrow,"UPH-422-232-A-1.jpg,UPH-422-232-A-2.jpg,UPH-422-232-A-3.jpg,UPH-422-232-A-4.jpg,UPH-422-232-A-5.jpg",28W x 33.5D x 31.5H,,
UPH-CHALOU-02,SOCIAL BUTTERFLY,Caracole,Furniture > Living > Occasional Chairs,1565,3130,NA,UPH-CHALOU-02-1.jpg,28.25W x 38.5D x 34H,,
UPH-CHALOU-02D,SOCIAL BUTTERFLY SILVER,Caracole,Furniture > Living > Occasional Chairs,1007,2014,"*AVAILABLE IN CARACOLE COUTURE CUSTOM UPHOLSTERY PROGRAM*
Now here's a chair to talk about! Finished in Pure Silver, this eye-catching design combined with
glamorous fabrics allows for this chair's individual personality to shine. Whether you are looking for one, two, or perhaps four chairs, this will enhance any room's decor.","UPH-CHALOU-02D-1.jpg,UPH-CHALOU-02D-2.jpg,UPH-CHALOU-02D-3.jpg,UPH-CHALOU-02D-4.jpg,UPH-CHALOU-02D-5.jpg,UPH-CHALOU-02D-6.jpg",28.25W x 38.5D x 34H,,
UPH-CHALOU-34,WHATS NEW PUSSYCAT?,Caracole,Furniture > Living > Occasional Chairs,1686,3372,NA,UPH-CHALOU-34-1.jpg,32.25W x 35.25D x 41H,,
UPH-CHALOU-34B,WHATS NEW PUSSYCAT?,Caracole,Furniture > Living > Occasional Chairs,735,1470,"*AVAILABLE IN CARACOLE COUTURE CUSTOM UPHOLSTERY PROGRAM*
This unique wing chair truly embodies Scandinavian style with the element of the wood detail across the outback finished in Almost Black. Its gracefully sloped arms and soft round back embrace you for cozy comfort in style, also in keeping with the authentic Scandinavian attributes.","UPH-CHALOU-34B-1.jpg,UPH-CHALOU-34B-2.jpg,UPH-CHALOU-34B-3.jpg,UPH-CHALOU-34B-4.jpg,UPH-CHALOU-34B-5.jpg,UPH-CHALOU-34B-6.jpg,UPH-CHALOU-34B-7.jpg",32.25W x 35.25D x 41H,,
UPH-CHALOU-34L,WHATS NEW PUSSYCAT?-LEATHER,Caracole,Furniture > Living > Occasional Chairs,2452,4904,NA,UPH-CHALOU-34L-1.jpg,32.25W x 35.25D x 41H,,
UPH-CHALOU-80B,SEAMS TO ME,Caracole,Furniture > Living > Occasional Chairs,756,1512,"Escape the ordinary by adding this fashionable chair to your room or put two together to create a unique conversation area. Fiercely fashion-forward, it showcases the brilliance of thinking outside the box. Upholstered in a touchably soft dove grey velvet fabric, its shapely silhouette is outlined with weltless seam detailing. Exquisite tailoring and legs finished in Taupe Paint complete the look.","UPH-CHALOU-80B-1.jpg,UPH-CHALOU-80B-2.jpg,UPH-CHALOU-80B-3.jpg,UPH-CHALOU-80B-4.jpg",31.75W x 36D x 33H,,
UPH-CHAWOO-29,THE BEE'S KNEES,Caracole,Furniture > Living > Occasional Chairs,1876,3752,NA,UPH-CHAWOO-29-1.jpg,28.25W x 35.5D x 31.5H,,
UPH-CHAWOO-29L,THE BEE'S KNEES-LEATHER,Caracole,Furniture > Living > Occasional Chairs,2777,5554,NA,UPH-CHAWOO-29L-1.jpg,28.25W x 35.5D x 31.5H,,
UPH-CHAWOO-52,A FINE LINE,Caracole,Furniture > Living > Occasional Chairs,1332,2664,NA,UPH-CHAWOO-52-1.jpg,26W x 35.5D x 37.5H,,
UPH-CHAWOO-52L,A FINE LINE - LEATHER,Caracole,Furniture > Living > Occasional Chairs,2055,4110,NA,UPH-CHAWOO-52L-1.jpg,26W x 35.5D x 37.5H,,
UPH-CHAWOO-54,BLACK BEAUTY,Caracole,Furniture > Living > Occasional Chairs,1035,2070,NA,UPH-CHAWOO-54-1.jpg,26W x 29.5D x 30.25H,,
UPH-CHAWOO-54B,BLACK BEAUTY,Caracole,Furniture > Living > Occasional Chairs,637,1274,"*AVAILABLE IN CARACOLE COUTURE CUSTOM UPHOLSTERY PROGRAM*
A modern take on a classic Windsor style chair, with chrome accents and a soft white upholstery cover. Small enough for tight spaces or to use as extra seating.","UPH-CHAWOO-54B-1.jpg,UPH-CHAWOO-54B-2.jpg,UPH-CHAWOO-54B-3.jpg,UPH-CHAWOO-54B-4.jpg,UPH-CHAWOO-54B-5.jpg,UPH-CHAWOO-54B-6.jpg,UPH-CHAWOO-54B-7.jpg",26W x 29.5D x 30.25H,,
UPH-CHAWOO-54L,BLACK BEAUTY - LEATHER,Caracole,Furniture > Living > Occasional Chairs,1452,2904,NA,UPH-CHAWOO-54L-1.jpg,26W x 35.5D x 37.5H,,
UPH-CHAWOO-55,LE CHAISE,Caracole,Furniture > Living > Occasional Chairs,1781,3562,NA,UPH-CHAWOO-55-1.jpg,34W x 33.75D x 34.25H,,
UPH-CHAWOO-55P,LE CHAISE,Caracole,Furniture > Living > Occasional Chairs,979,1958,NA,"UPH-CHAWOO-55P-1.jpg,UPH-CHAWOO-55P-2.jpg",34W x 33.75D x 34.25H,,
UPH-CHAWOO-55R,LE CHAISE,Caracole,Furniture > Living > Occasional Chairs,893,1786,NA,"UPH-CHAWOO-55R-1.jpg,UPH-CHAWOO-55R-2.jpg,UPH-CHAWOO-55R-3.jpg,UPH-CHAWOO-55R-4.jpg,UPH-CHAWOO-55R-5.jpg",34W x 33.75D x 34.25H,,
UPH-CHAWOO-61,LATTICE ENTERTAIN YOU CHAIR,Caracole,Furniture > Living > Occasional Chairs,1686,3372,NA,UPH-CHAWOO-61-1.jpg,28.5W x 34.75D x 29.25H,,
UPH-CHAWOO-61A,LATTICE ENTERTAIN YOU,Caracole,Furniture > Living > Occasional Chairs,881,1762,"Elegant embroidered fabric was the starting point for this exposed wood frame, influencing the open fretwork design on each arm panel. The Tuxedo Black finish is further set off by matte brass plated metal accents and a lush textured fabric. Float this chair in a room in which you are able to take in all the sides, as we think it's stunning from every angle.","UPH-CHAWOO-61A-1.jpg,UPH-CHAWOO-61A-2.jpg,UPH-CHAWOO-61A-3.jpg,UPH-CHAWOO-61A-4.jpg,UPH-CHAWOO-61A-5.jpg",28.5W x 34.75D x 29.25H,,
UPH-CHAWOO-71,ICE BREAKER,Caracole,Furniture > Living > Occasional Chairs,3145,6290,NA,"UPH-CHAWOO-71-1.jpg,UPH-CHAWOO-71-2.jpg",35.5W x 36D x 27.5H,,
UPH-CHAWOO-71A,ICE BREAKER,Caracole,Furniture > Living > Occasional Chairs,1957,3914,Get the party started with a chair they'll be talking about long after they leave. We design our product with our clients' satisfaction in mind. Custom engineered frame wrapped in a Gold Bullion metal tone. A micro-herringbone pattern in off-white linen-blend fabric offers simplistic beauty.,"UPH-CHAWOO-71A-1.jpg,UPH-CHAWOO-71A-2.jpg,UPH-CHAWOO-71A-3.jpg,UPH-CHAWOO-71A-4.jpg,UPH-CHAWOO-71A-5.jpg,UPH-CHAWOO-71A-6.jpg,UPH-CHAWOO-71A-7.jpg",35.5W x 36D x 27.5H,,
UPH-CHAWOO-71B,ICE BREAKER,Caracole,Furniture > Living > Occasional Chairs,1749,3498,Here's a chair that's sure to become a topic of conversation. Its custom-designed pierced-metal frame offers a modern honeycomb design and is finished in Lightly Brushed Chrome. A rich charcoal strie velvet adds elegant styling and sumptuous comfort. Its geometric simplicity and plush textural appeal will add visual interest to any space.,"UPH-CHAWOO-71B-1.jpg,UPH-CHAWOO-71B-2.jpg,UPH-CHAWOO-71B-3.jpg,UPH-CHAWOO-71B-4.jpg,UPH-CHAWOO-71B-5.jpg",35.5W x 36D x 27.5H,,
UPH-CHAWOO-71CC,ICE BREAKER,Caracole,Furniture > Living > Occasional Chairs,3145,6290,NA,UPH-CHAWOO-71CC-1,35.5W x 36D x 27.5H,,
UPH-CHAWOO-75,WHAT'S YOUR ANGLE?,Caracole,Furniture > Living > Occasional Chairs,1897,3794,NA,UPH-CHAWOO-75-1.jpg,27.5W x 37D x 31.75H,,
UPH-CHAWOO-75L,WHAT'S YOUR ANGLE?-LEATHER,Caracole,Furniture > Living > Occasional Chairs,2812,5624,NA,UPH-CHAWOO-75L-1.jpg,27.5W x 37D x 31.75H,,
UPH-CHAWOO-83,SIMPLY PUT CHAIR,Caracole,Furniture > Living > Occasional Chairs,1824,3648,NA,UPH-CHAWOO-83-1.jpg,30W x 32D x 32H,,
UPH-CHAWOO-83L,SIMPLY PUT CHAIR - LEATHER,Caracole,Furniture > Living > Occasional Chairs,2639,5278,NA,UPH-CHAWOO-83L-1.jpg,30W x 32D x 32H,,
UPH-CHAWOO-84,THE CAT'S MEOW CHAIR,Caracole,Furniture > Living > Occasional Chairs,2027,4054,NA,UPH-CHAWOO-84-1.jpg,30W x 32D x 32H,,
UPH-CHAWOO-84B,THE CAT'S MEOW,Caracole,Furniture > Living > Occasional Chairs,785,1570,"It's never been easier to embrace fashion-forward style in a big way than with this stunning chair. Designed to be a topic of conversation and destined to be where everyone wants to sit, its bold presence is iconic and inviting. Dressed in a sumptuous midnight blue velvet as intriguing as the night sky, this statement piece features a tufted back and is trimmed in Warm Silver paint with Champagne Gold brackets that lend another layer of luxury'rendering it the cat's meow.","UPH-CHAWOO-84B-1.jpg,UPH-CHAWOO-84B-2.jpg,UPH-CHAWOO-84B-3.jpg,UPH-CHAWOO-84B-4.jpg,UPH-CHAWOO-84B-5.jpg",30W x 32D x 32H,,
UPH-CHAWOO-84L,THE CAT'S MEOW CHAIR-LEATHER,Caracole,Furniture > Living > Occasional Chairs,2870,5740,NA,UPH-CHAWOO-84L-1.jpg,30W x 32D x 32H,,
C091-020-461,HALL CHEST,Caracole,Furniture > Bedroom > Chests,1160,2320,"Make an unforgettable first impression with the Lillian hall chest, an eye-catching design that elegantly mixes glamour with functionality. A Stone Manor finish gives light to radiating koto wood veneers, accentuated by Art Deco-inspired drawer pulls and carved legs in Soft Radiance paint. Features a curved top gallery and inset Silestone top, offering durability and stain resistance with the classic beauty of natural stone.","C091-020-461-1.jpg,C091-020-461-2.jpg,C091-020-461-3.jpg,C091-020-461-4.jpg,C091-020-461-5.jpg",48W x 20D x 39.5H,,
CLA-015-054,EXTRAV-AGATE,Caracole,Furniture > Bedroom > Chests,2212,4424,"This unique piece captures the essence of today's fascination with the natural world with its evocative, faux agate printed doors. Swayed by the mineral-inspired patterns we noted at this year's Maison & Objet in Paris, we've created a distinctive 54-inch hall chest, perfect for infusing your favorite space with poetic, natural charm. The doors fit sleekly into a handsome, Brushed Gold metal cabinet with inset conical feet and are interchangeable allowing orientation to be changed. This edgy piece is transformative in nature assured to permeate the space where it resides ' inspire the entrance hall with natural curiosity, awaken a traditional living room, or add chic storage in any room in the house.","CLA-015-054-1.jpg,CLA-015-054-2.jpg,CLA-015-054-3.jpg,CLA-015-054-4.jpg,CLA-015-054-5.jpg,CLA-015-054-6.jpg,CLA-015-054-7.jpg,CLA-015-054-8.jpg,CLA-015-054-9.jpg",54W x 17D x 34.5H,,
CLA-019-462,ROCK STEADY,Caracole,Furniture > Bedroom > Chests,1647,3294,"A stellar example of nature's beauty, the Rock Steady cabinet adds modern character to any space. Wrapped in a metal frame highlighted with a Brushed Nickel finish, its two glass doors feature a one-of-a-kind painted agate pattern in a color palette of cool whites and grays punctuated by earthy shades of terracotta. Subtle finger pulls add function without taking away from the stunning brilliance of its design. Inside, you'll find a storage area fully finished in Putty with an adjustable shelf and storage drawer. Tapered legs complete the look of this fashionable statement piece.","CLA-019-462-1.jpg,CLA-019-462-2.jpg,CLA-019-462-3.jpg,CLA-019-462-4.jpg,CLA-019-462-5.jpg,CLA-019-462-6.jpg",52W x 19D x 35H,,
